LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,datetime,occupancy,radius_miles,geohash,delimited
-122.4854942,37.7401948,2527,28th Avenue,,,,,94116,,2025-06-29 00:51:12.795745,1.0,2.542198748558511,9q8ysy2u945z,"37.7401948,-122.4854942"
-122.485499,37.7402633,2523,28th Avenue,,,,,94116,,2025-06-29 00:51:13.126082,4.0,2.973882371699846,9q8ysy2ucnbr,"37.7402633,-122.485499"
-122.4293404,37.7376618,55,Bemis Street,,,,,94131,,2025-06-29 00:51:13.456420,1.0,2.414337476439154,9q8ywjctvd51,"37.7376618,-122.4293404"
-122.4295118,37.7380743,36,Bemis Street,,,,,94131,,2025-06-29 00:51:13.786757,4.0,2.24829199357949,9q8ywn181wgm,"37.7380743,-122.4295118"
-122.4293646,37.7381267,30,Bemis Street,,,,,94131,,2025-06-29 00:51:14.117094,6.0,1.88145667101941,9q8ywn18t09n,"37.7381267,-122.4293646"
-122.4287749,37.738086,1,Bemis Street,,,,,94131,,2025-06-29 00:51:14.447431,4.0,1.9061708920180067,9q8ywn406c0g,"37.738086,-122.4287749"
-122.4288407,37.7380435,9,Bemis Street,,,,,94131,,2025-06-29 00:51:14.777768,1.0,2.1163541073045575,9q8ywn4011py,"37.7380435,-122.4288407"
-122.4289075,37.7379999,15,Bemis Street,,,,,94131,,2025-06-29 00:51:15.108105,3.0,2.315509682154441,9q8ywjczz9jf,"37.7379999,-122.4289075"
-122.4289905,37.737946,21,Bemis Street,,,,,94131,,2025-06-29 00:51:15.438442,4.0,1.6458006369268798,9q8ywjczmz00,"37.737946,-122.4289905"
-122.4290369,37.7378566,29,Bemis Street,,,,,94131,,2025-06-29 00:51:15.768779,3.0,1.1756880016784592,9q8ywjcyuwm7,"37.7378566,-122.4290369"
-122.4291037,37.737813,35,Bemis Street,,,,,94131,,2025-06-29 00:51:16.099116,3.0,1.3604696406102827,9q8ywjcyen5x,"37.737813,-122.4291037"
-122.4291706,37.7377695,41,Bemis Street,,,,,94131,,2025-06-29 00:51:16.429454,2.0,1.521722958298359,9q8ywjcy3w1g,"37.7377695,-122.4291706"
-122.4292375,37.737726,45,Bemis Street,,,,,94131,,2025-06-29 00:51:16.759791,2.0,2.43231099283242,9q8ywjcwpypb,"37.737726,-122.4292375"
-122.4478236,37.7085717,124,Whittier Street,,,,,94112,,2025-06-29 00:51:17.090128,5.0,1.4554663799629521,9q8yt8shqgjp,"37.7085717,-122.4478236"
-122.4469824,37.7086205,145,Whittier Street,,,,,94112,,2025-06-29 00:51:17.420465,5.0,2.046556610683164,9q8yt8suds27,"37.7086205,-122.4469824"
-122.4476136,37.7084023,142,Whittier Street,,,,,94112,,2025-06-29 00:51:17.750802,5.0,2.4930472485599013,9q8yt8s77g9t,"37.7084023,-122.4476136"
-122.4468735,37.7084189,163,Whittier Street,,,,,94112,,2025-06-29 00:51:18.081139,1.0,1.2069152129100633,9q8yt8sgmnc8,"37.7084189,-122.4468735"
-122.4476746,37.7084631,136,Whittier Street,,,,,94112,,2025-06-29 00:51:18.411476,5.0,2.968486991865482,9q8yt8s7drh0,"37.7084631,-122.4476746"
-122.4469098,37.7084861,157,Whittier Street,,,,,94112,,2025-06-29 00:51:18.741813,2.0,2.730902810390902,9q8yt8sgu5q3,"37.7084861,-122.4469098"
-122.4477259,37.7086845,120,Whittier Street,,,,,94112,,2025-06-29 00:51:19.072150,4.0,1.0199025299991606,9q8yt8sm10mb,"37.7086845,-122.4477259"
-122.4470187,37.7086877,139,Whittier Street,,,,,94112,,2025-06-29 00:51:19.402487,4.0,1.0047276913651553,9q8yt8sv18v7,"37.7086877,-122.4470187"
-122.4477871,37.7085042,130,Whittier Street,,,,,94112,,2025-06-29 00:51:19.732825,2.0,2.3432432069508504,9q8yt8s5zy8m,"37.7085042,-122.4477871"
-122.4469461,37.7085533,151,Whittier Street,,,,,94112,,2025-06-29 00:51:20.063162,4.0,1.3378200535572515,9q8yt8su5rg6,"37.7085533,-122.4469461"
-122.4475659,37.7083349,152,Whittier Street,,,,,94112,,2025-06-29 00:51:20.393499,1.0,1.8526703035276126,9q8yt8s6uzj7,"37.7083349,-122.4475659"
-122.4468372,37.7083517,167,Whittier Street,,,,,94112,,2025-06-29 00:51:20.723836,6.0,2.0713368318330097,9q8yt8sgjfhx,"37.7083517,-122.4468372"
-122.4470963,37.708741,133,Whittier Street,,,,,94112,,2025-06-29 00:51:21.054173,1.0,2.8936695859063772,9q8yt8strfg3,"37.708741,-122.4470963"
-122.4471326,37.7088082,125,Whittier Street,,,,,94112,,2025-06-29 00:51:21.384510,5.0,2.0917534232893957,9q8yt8stxp26,"37.7088082,-122.4471326"
-122.4472518,37.7088477,107,Whittier Street,,,,,94112,,2025-06-29 00:51:21.714847,4.0,1.310341129286938,9q8yt8stunxq,"37.7088477,-122.4472518"
-122.4357593,37.7113337,206,Cordova Street,,,,,94112,,2025-06-29 00:51:22.045184,2.0,1.2670665408643855,9q8ytcjh2n0g,"37.7113337,-122.4357593"
-122.4357901,37.7114052,200,Cordova Street,,,,,94112,,2025-06-29 00:51:22.375521,2.0,1.0501029795200076,9q8ytchuz73y,"37.7114052,-122.4357901"
-122.4352369,37.7115369,201,Cordova Street,,,,,94112,,2025-06-29 00:51:22.705859,5.0,2.3552830003247642,9q8ytcjmshn2,"37.7115369,-122.4352369"
-122.4351862,37.7114359,215,Cordova Street,,,,,94112,,2025-06-29 00:51:23.036196,2.0,2.186850544727209,9q8ytcjmj3hj,"37.7114359,-122.4351862"
-122.4351502,37.7113575,221,Cordova Street,,,,,94112,,2025-06-29 00:51:23.366533,4.0,1.307803936376421,9q8ytcjkw4x1,"37.7113575,-122.4351502"
-122.4357352,37.7112669,212,Cordova Street,,,,,94112,,2025-06-29 00:51:23.696870,1.0,1.0701536791797557,9q8ytcjh09dv,"37.7112669,-122.4357352"
-122.4351361,37.7112895,227,Cordova Street,,,,,94112,,2025-06-29 00:51:24.027207,4.0,2.56893752414691,9q8ytcjkntcs,"37.7112895,-122.4351361"
-122.4356368,37.7110576,230,Cordova Street,,,,,94112,,2025-06-29 00:51:24.357544,1.0,1.1365444733522951,9q8ytcj4ffsh,"37.7110576,-122.4356368"
-122.4350497,37.7111022,249,Cordova Street,,,,,94112,,2025-06-29 00:51:24.687881,3.0,2.958469395494114,9q8ytcje0dfp,"37.7111022,-122.4350497"
-122.4356001,37.7109656,298,Cordova Street,,,,,94112,,2025-06-29 00:51:25.018218,3.0,1.2929261023889536,9q8ytcj479x8,"37.7109656,-122.4356001"
-122.4356652,37.7111403,228,Cordova Street,,,,,94112,,2025-06-29 00:51:25.348555,2.0,1.7513275093753309,9q8ytcj564p4,"37.7111403,-122.4356652"
-122.4350756,37.7111647,239,Cordova Street,,,,,94112,,2025-06-29 00:51:25.678892,5.0,2.9843903126078013,9q8ytcj7rywe,"37.7111647,-122.4350756"
-122.43571,37.7112014,218,Cordova Street,,,,,94112,,2025-06-29 00:51:26.009230,1.0,2.121645773068015,9q8ytcj59jmw,"37.7112014,-122.43571"
-122.4351063,37.7112271,233,Cordova Street,,,,,94112,,2025-06-29 00:51:26.339567,6.0,2.305980088790405,9q8ytcj7z4rb,"37.7112271,-122.4351063"
-122.4343562,37.7095207,501,Cordova Street,,,,,94112,,2025-06-29 00:51:26.669904,5.0,2.0847777155778804,9q8ytby1bsph,"37.7095207,-122.4343562"
-122.4349191,37.709377,500,Cordova Street,,,,,94112,,2025-06-29 00:51:27.000241,1.0,1.176319793273513,9q8ytbv95977,"37.709377,-122.4349191"
-122.4342565,37.709255,525,Cordova Street,,,,,94112,,2025-06-29 00:51:27.330578,6.0,1.39324825176198,9q8ytby0749k,"37.709255,-122.4342565"
-122.4348327,37.7091767,518,Cordova Street,,,,,94112,,2025-06-29 00:51:27.660915,2.0,1.0465191666035851,9q8ytbtxvs5b,"37.7091767,-122.4348327"
-122.4348579,37.7092417,512,Cordova Street,,,,,94112,,2025-06-29 00:51:27.991252,4.0,2.2238479066041164,9q8ytbv8m01h,"37.7092417,-122.4348579"
-122.4348872,37.7093061,506,Cordova Street,,,,,94112,,2025-06-29 00:51:28.321589,3.0,2.5401593193273166,9q8ytbv8sk5h,"37.7093061,-122.4348872"
-122.4342774,37.7093453,517,Cordova Street,,,,,94112,,2025-06-29 00:51:28.651926,2.0,1.2763906538372216,9q8ytby0fe3y,"37.7093453,-122.4342774"
-122.434317,37.7094316,511,Cordova Street,,,,,94112,,2025-06-29 00:51:28.982263,6.0,2.622421228948,9q8ytby13es3,"37.7094316,-122.434317"
-122.4346714,37.7088011,550,Cordova Street,,,,,94112,,2025-06-29 00:51:29.312601,6.0,2.1469957075262007,9q8ytbtv9qh0,"37.7088011,-122.4346714"
-122.4347257,37.7089283,540,Cordova Street,,,,,94112,,2025-06-29 00:51:29.642938,3.0,2.607683610297559,9q8ytbty2jex,"37.7089283,-122.4347257"
-122.4346995,37.7088648,544,Cordova Street,,,,,94112,,2025-06-29 00:51:29.973275,1.0,2.573146140491749,9q8ytbty09zh,"37.7088648,-122.4346995"
-122.4347524,37.7089916,534,Cordova Street,,,,,94112,,2025-06-29 00:51:30.303612,6.0,2.059984645243004,9q8ytbtwz3x8,"37.7089916,-122.4347524"
-122.4342181,37.7091693,535,Cordova Street,,,,,94112,,2025-06-29 00:51:30.633949,5.0,1.5376858145162147,9q8ytbwpgfwh,"37.7091693,-122.4342181"
-122.434806,37.7091133,522,Cordova Street,,,,,94112,,2025-06-29 00:51:30.964286,5.0,2.5857034748921426,9q8ytbtxw0pw,"37.7091133,-122.434806"
-122.434183,37.7090839,549,Cordova Street,,,,,94112,,2025-06-29 00:51:31.294623,2.0,1.744600302673637,9q8ytbwpkf8r,"37.7090839,-122.434183"
-122.4347784,37.7090535,528,Cordova Street,,,,,94112,,2025-06-29 00:51:31.624960,6.0,1.4097903092520114,9q8ytbtxnvh6,"37.7090535,-122.4347784"
-122.3870192,37.7379907,815,Mendell Street,,,,,94124,,2025-06-29 00:51:31.955297,4.0,2.95462317843731,9q8yxjbrxz25,"37.7379907,-122.3870192"
-122.3869518,37.7380655,805,Mendell Street,,,,,94124,,2025-06-29 00:51:32.285635,3.0,2.9056273741955856,9q8yxn081m63,"37.7380655,-122.3869518"
-122.3874494,37.7381916,820,Mendell Street,,,,,94124,,2025-06-29 00:51:32.615972,6.0,1.0141737293882285,9q8yxn00vsz3,"37.7381916,-122.3874494"
-122.3870157,37.7378654,825,Mendell Street,,,,,94124,,2025-06-29 00:51:32.946309,6.0,2.8946391761685297,9q8yxjbqzzfz,"37.7378654,-122.3870157"
-122.3870783,37.737796,835,Mendell Street,,,,,94124,,2025-06-29 00:51:33.276646,4.0,2.253920774388615,9q8yxjbqw7h1,"37.737796,-122.3870783"
-122.387132,37.7377365,845,Mendell Street,,,,,94124,,2025-06-29 00:51:33.606983,6.0,1.1904262362970774,9q8yxjbqjpun,"37.7377365,-122.387132"
-122.3871807,37.7376826,855,Mendell Street,,,,,94124,,2025-06-29 00:51:33.937320,1.0,1.3276907129840418,9q8yxjbmgvzt,"37.7376826,-122.3871807"
-122.3872294,37.7376286,865,Mendell Street,,,,,94124,,2025-06-29 00:51:34.267657,3.0,1.3548562224097307,9q8yxjbmdgg7,"37.7376286,-122.3872294"
-122.3868514,37.7388106,718,Mendell Street,,,,,94124,,2025-06-29 00:51:34.597994,1.0,1.9858788299175962,9q8yxn0se8jq,"37.7388106,-122.3868514"
-122.386801,37.7388665,712,Mendell Street,,,,,94124,,2025-06-29 00:51:34.928331,4.0,2.506925365469352,9q8yxn0sufdg,"37.7388665,-122.386801"
-122.3867507,37.7389223,706,Mendell Street,,,,,94124,,2025-06-29 00:51:35.258668,3.0,2.340271522856285,9q8yxn0tnj02,"37.7389223,-122.3867507"
-122.3866607,37.7384426,717,Mendell Street,,,,,94124,,2025-06-29 00:51:35.589006,3.0,1.0274103004012625,9q8yxn0f25e6,"37.7384426,-122.3866607"
-122.3865013,37.738518,715,Mendell Street,,,,,94124,,2025-06-29 00:51:35.919343,5.0,2.4847015341949037,9q8yxn0fgcdk,"37.738518,-122.3865013"
-122.3918906,37.7304602,5201,03rd Street,,,,,94124,,2025-06-29 00:51:36.249680,4.0,2.6562751938975744,9q8ywusgy5xc,"37.7304602,-122.3918906"
-122.3920347,37.7302134,5245,03rd Street,,,,,94124,,2025-06-29 00:51:36.580017,3.0,2.1404719612708165,9q8ywusf6vs3,"37.7302134,-122.3920347"
-122.3918906,37.7304602,5205,03rd Street,,,,,94124,,2025-06-29 00:51:36.910354,6.0,2.91971517724327,9q8ywusgy5xc,"37.7304602,-122.3918906"
-122.49214,37.7336289,1745,Sloat Boulevard,,,,,94132,,2025-06-29 00:51:37.240691,2.0,2.5390492365928163,9q8yst5yq622,"37.7336289,-122.49214"
-122.4918122,37.7336434,1701,Sloat Boulevard,,,,,94132,,2025-06-29 00:51:37.571028,5.0,1.913966465445649,9q8ysthnmuuy,"37.7336434,-122.4918122"
-122.4597034,37.7983051,98,Moraga Avenue,,,,,94129,,2025-06-29 00:51:37.901365,3.0,1.1483915612308304,9q8zj2gx44fb,"37.7983051,-122.4597034"
-122.459926,37.7986188,93,Moraga Avenue,,,,,94129,,2025-06-29 00:51:38.231702,5.0,2.5180453208551863,9q8zj352uvhz,"37.7986188,-122.459926"
-122.4378619,37.7802586,1139.0C,Scott Street,,,,,94115,,2025-06-29 00:51:38.562040,5.0,2.205673665043053,9q8yvvemzn9j,"37.7802586,-122.4378619"
-122.4372989,37.7802168,1139.0A,Scott Street,,,,,94115,,2025-06-29 00:51:38.892377,6.0,1.639673590926123,9q8yvvevsnug,"37.7802168,-122.4372989"
-122.437358,37.7804453,1139.0B,Scott Street,,,,,94115,,2025-06-29 00:51:39.222714,3.0,1.8376694056297533,9q8yvvez4c2y,"37.7804453,-122.437358"
-122.4373187,37.7800637,1119,Scott Street,,,,,94115,,2025-06-29 00:51:39.553051,4.0,2.7564983050867573,9q8yvveugdq4,"37.7800637,-122.4373187"
-122.4373214,37.7800615,1115,Scott Street,,,,,94115,,2025-06-29 00:51:39.883388,1.0,1.815939311884888,9q8yvveug9uj,"37.7800615,-122.4373214"
-122.4373268,37.7800594,1121,Scott Street,,,,,94115,,2025-06-29 00:51:40.213725,4.0,2.626408466214367,9q8yvveug980,"37.7800594,-122.4373268"
-122.4373214,37.7800679,1117,Scott Street,,,,,94115,,2025-06-29 00:51:40.544062,6.0,2.106843562015844,9q8yvveugeh5,"37.7800679,-122.4373214"
-122.4373187,37.7800615,1113,Scott Street,,,,,94115,,2025-06-29 00:51:40.874399,6.0,1.148481780295072,9q8yvveug9yj,"37.7800615,-122.4373187"
-122.4374582,37.7801633,1131,Scott Street,,,,,94115,,2025-06-29 00:51:41.204736,5.0,2.1656872956134854,9q8yvvev2kyh,"37.7801633,-122.4374582"
-122.4374528,37.7801591,1127,Scott Street,,,,,94115,,2025-06-29 00:51:41.535073,3.0,1.0110764165897745,9q8yvvev2s45,"37.7801591,-122.4374528"
-122.4374502,37.7801591,1123,Scott Street,,,,,94115,,2025-06-29 00:51:41.865411,1.0,1.9786834604092365,9q8yvvev2sh5,"37.7801591,-122.4374502"
-122.4375816,37.7801675,1133,Scott Street,,,,,94115,,2025-06-29 00:51:42.195748,3.0,1.2169633282829073,9q8yvvetmtdj,"37.7801675,-122.4375816"
-122.4375789,37.7801675,1129,Scott Street,,,,,94115,,2025-06-29 00:51:42.526085,6.0,2.7349748839618138,9q8yvvetmtsj,"37.7801675,-122.4375789"
-122.4375735,37.7801675,1125,Scott Street,,,,,94115,,2025-06-29 00:51:42.856422,5.0,2.958421510463392,9q8yvvetmv8j,"37.7801675,-122.4375735"
-122.4373101,37.7800621,1111,Scott Street,,,,,94115,,2025-06-29 00:51:43.186759,4.0,1.4714856071916576,9q8yvveugfh8,"37.7800621,-122.4373101"
-122.4376722,37.7802211,1151,Scott Street,,,,,94115,,2025-06-29 00:51:43.517096,1.0,2.7020165851259605,9q8yvveterwt,"37.7802211,-122.4376722"
-122.4376831,37.7802885,1153,Scott Street,,,,,94115,,2025-06-29 00:51:43.847433,5.0,1.3855800050711475,9q8yvvew5hnr,"37.7802885,-122.4376831"
-122.4376992,37.7803478,1155,Scott Street,,,,,94115,,2025-06-29 00:51:44.177770,1.0,1.6853363778661263,9q8yvvew6z63,"37.7803478,-122.4376992"
-122.4374057,37.7805536,1171,Scott Street,,,,,94115,,2025-06-29 00:51:44.508107,1.0,1.3290303783972732,9q8yvvez9tth,"37.7805536,-122.4374057"
-122.4374138,37.7805557,1167,Scott Street,,,,,94115,,2025-06-29 00:51:44.838445,5.0,1.4737252168577404,9q8yvvez9qp1,"37.7805557,-122.4374138"
-122.4374165,37.7805599,1163,Scott Street,,,,,94115,,2025-06-29 00:51:45.168782,1.0,2.489329339042188,9q8yvvez9qv4,"37.7805599,-122.4374165"
-122.4374138,37.7805515,1159,Scott Street,,,,,94115,,2025-06-29 00:51:45.499119,6.0,1.2995837207864758,9q8yvvez9mr0,"37.7805515,-122.4374138"
-122.4374299,37.7805472,1161,Scott Street,,,,,94115,,2025-06-29 00:51:45.829456,4.0,1.8831793661298402,9q8yvvez9h7n,"37.7805472,-122.4374299"
-122.4374245,37.7805493,1157,Scott Street,,,,,94115,,2025-06-29 00:51:46.159793,2.0,1.8642596570326813,9q8yvvez9hz5,"37.7805493,-122.4374245"
-122.4374218,37.7805536,1173,Scott Street,,,,,94115,,2025-06-29 00:51:46.490130,2.0,2.074325741234824,9q8yvvez9m9h,"37.7805536,-122.4374218"
-122.4374138,37.7805515,1179,Scott Street,,,,,94115,,2025-06-29 00:51:46.820467,1.0,2.30263208316307,9q8yvvez9mr0,"37.7805515,-122.4374138"
-122.4374111,37.7805578,1175,Scott Street,,,,,94115,,2025-06-29 00:51:47.150804,3.0,2.7301622780241743,9q8yvvez9w3j,"37.7805578,-122.4374111"
-122.4374067,37.780554,1169,Scott Street,,,,,94115,,2025-06-29 00:51:47.481141,4.0,1.2253572636335897,9q8yvvez9tsx,"37.780554,-122.4374067"
-122.4376105,37.7804236,1165,Scott Street,,,,,94115,,2025-06-29 00:51:47.811478,2.0,2.171173428100582,9q8yvvewuvkt,"37.7804236,-122.4376105"
-122.4368898,37.7802988,1146,Scott Street,,,,,94115,,2025-06-29 00:51:48.141816,4.0,2.9791419750110766,9q8yvvsnjwju,"37.7802988,-122.4368898"
-122.4368818,37.7802903,1144,Scott Street,,,,,94115,,2025-06-29 00:51:48.472153,2.0,1.0617956241475666,9q8yvvsnjuef,"37.7802903,-122.4368818"
-122.4368791,37.7802903,1142,Scott Street,,,,,94115,,2025-06-29 00:51:48.802490,3.0,1.62859659827302,9q8yvvsnjutf,"37.7802903,-122.4368791"
-122.4369193,37.7804853,1166,Scott Street,,,,,94115,,2025-06-29 00:51:49.132827,4.0,2.257175719147497,9q8yvvspkbzv,"37.7804853,-122.4369193"
-122.4369193,37.7804853,1164,Scott Street,,,,,94115,,2025-06-29 00:51:49.463164,4.0,2.3615567517984237,9q8yvvspkbzv,"37.7804853,-122.4369193"
-122.4369214,37.7804848,1162,Scott Street,,,,,94115,,2025-06-29 00:51:49.793501,4.0,2.3192067120297564,9q8yvvspkby6,"37.7804848,-122.4369214"
-122.4369129,37.7804875,1160,Scott Street,,,,,94115,,2025-06-29 00:51:50.123838,3.0,2.9356509072649266,9q8yvvspm1kd,"37.7804875,-122.4369129"
-122.4366607,37.7804133,1150,Scott Street,,,,,94115,,2025-06-29 00:51:50.454175,1.0,1.2912148544739657,9q8yvvsqg52z,"37.7804133,-122.4366607"
-122.4368699,37.7802862,1140,Scott Street,,,,,94115,,2025-06-29 00:51:50.784512,6.0,1.3242826315166645,9q8yvvsnn5uc,"37.7802862,-122.4368699"
-122.4369429,37.7801096,1108,Scott Street,,,,,94115,,2025-06-29 00:51:51.114849,2.0,1.2394065223625463,9q8yvvsjh6yk,"37.7801096,-122.4369429"
-122.4369402,37.7801117,1104,Scott Street,,,,,94115,,2025-06-29 00:51:51.445187,1.0,2.7453935445662156,9q8yvvsjhe22,"37.7801117,-122.4369402"
-122.4369456,37.7801096,1110,Scott Street,,,,,94115,,2025-06-29 00:51:51.775524,1.0,1.550839352798684,9q8yvvsjh6uk,"37.7801096,-122.4369456"
-122.4369402,37.7801117,1106,Scott Street,,,,,94115,,2025-06-29 00:51:52.105861,2.0,1.3695896079634182,9q8yvvsjhe22,"37.7801117,-122.4369402"
-122.4369129,37.7801102,1100,Scott Street,,,,,94115,,2025-06-29 00:51:52.436198,6.0,2.934535094685005,9q8yvvsjj4ux,"37.7801102,-122.4369129"
-122.4369316,37.7801081,1102,Scott Street,,,,,94115,,2025-06-29 00:51:52.766535,5.0,1.5511978978240895,9q8yvvsjhdwg,"37.7801081,-122.4369316"
-122.4370689,37.7806841,1196,Scott Street,,,,,94115,,2025-06-29 00:51:53.096872,6.0,1.4616854964583816,9q8yvvu03tbr,"37.7806841,-122.4370689"
-122.4370555,37.780682,1192,Scott Street,,,,,94115,,2025-06-29 00:51:53.427209,5.0,2.2924117558167776,9q8yvvu03vd6,"37.780682,-122.4370555"
-122.4370501,37.7806841,1198,Scott Street,,,,,94115,,2025-06-29 00:51:53.757546,5.0,1.9598902416475248,9q8yvvu03vyr,"37.7806841,-122.4370501"
-122.437048,37.7806856,1194,Scott Street,,,,,94115,,2025-06-29 00:51:54.087883,5.0,2.3589535087331757,9q8yvvu03yrb,"37.7806856,-122.437048"
-122.437047,37.7806932,1190,Scott Street,,,,,94115,,2025-06-29 00:51:54.418221,1.0,2.185052457201672,9q8yvvu06p8t,"37.7806932,-122.437047"
-122.4370362,37.7806635,1188,Scott Street,,,,,94115,,2025-06-29 00:51:54.748558,4.0,1.6030163726733504,9q8yvvu0660u,"37.7806635,-122.4370362"
-122.4378224,37.780255,1177,Scott Street,,,,,94115,,2025-06-29 00:51:55.078895,1.0,1.9010028782270396,9q8yvvemzvyx,"37.780255,-122.4378224"
-122.4376475,37.7811339,1209,Scott Street,,,,,94115,,2025-06-29 00:51:55.409232,3.0,2.6140459686779476,9q8yvvgeh1bf,"37.7811339,-122.4376475"
-122.4376475,37.7811339,1207,Scott Street,,,,,94115,,2025-06-29 00:51:55.739569,2.0,2.975486108595055,9q8yvvgeh1bf,"37.7811339,-122.4376475"
-122.4376936,37.7815595,1251,Scott Street,,,,,94115,,2025-06-29 00:51:56.069906,5.0,1.990036114958095,9q8yvvgtdcnt,"37.7815595,-122.4376936"
-122.4376775,37.7814796,1245,Scott Street,,,,,94115,,2025-06-29 00:51:56.400243,2.0,2.4077103595679787,9q8yvvgt5668,"37.7814796,-122.4376775"
-122.4376936,37.7815595,1249,Scott Street,,,,,94115,,2025-06-29 00:51:56.730580,4.0,2.660484926821294,9q8yvvgtdcnt,"37.7815595,-122.4376936"
-122.4376775,37.7814796,1243,Scott Street,,,,,94115,,2025-06-29 00:51:57.060917,2.0,2.252155173103053,9q8yvvgt5668,"37.7814796,-122.4376775"
-122.4376599,37.781196,1211,Scott Street,,,,,94115,,2025-06-29 00:51:57.391254,1.0,2.9953383568699814,9q8yvvge7trs,"37.781196,-122.4376599"
-122.4376628,37.7814064,1241,Scott Street,,,,,94115,,2025-06-29 00:51:57.721592,1.0,1.7960055312536214,9q8yvvgseste,"37.7814064,-122.4376628"
-122.4376414,37.7812998,1215,Scott Street,,,,,94115,,2025-06-29 00:51:58.051929,3.0,2.783878045849412,9q8yvvgsh0v2,"37.7812998,-122.4376414"
-122.4376414,37.7812998,1213,Scott Street,,,,,94115,,2025-06-29 00:51:58.382266,1.0,1.5663035413995272,9q8yvvgsh0v2,"37.7812998,-122.4376414"
-122.4376628,37.7814064,1239,Scott Street,,,,,94115,,2025-06-29 00:51:58.712603,3.0,1.1334600479380583,9q8yvvgseste,"37.7814064,-122.4376628"
-122.4187781,37.7379867,121,Holly Park Circle,,,,,94110,,2025-06-29 00:51:59.042940,4.0,2.9624817160833716,9q8ywmcrewwg,"37.7379867,-122.4187781"
-122.4188649,37.7381332,103,Holly Park Circle,,,,,94110,,2025-06-29 00:51:59.373277,6.0,2.425100598276365,9q8ywq1299ym,"37.7381332,-122.4188649"
-122.418814,37.7380592,111,Holly Park Circle,,,,,94110,,2025-06-29 00:51:59.703614,3.0,1.8608046182196631,9q8ywq124uh5,"37.7380592,-122.418814"
-122.4187781,37.7379867,119,Holly Park Circle,,,,,94110,,2025-06-29 00:52:00.033951,1.0,2.6980959358206102,9q8ywmcrewwg,"37.7379867,-122.4187781"
-122.4186341,37.7377644,201,Holly Park Circle,,,,,94110,,2025-06-29 00:52:00.364288,4.0,2.2393013341775223,9q8ywmcqrj4m,"37.7377644,-122.4186341"
-122.4185404,37.7376856,203,Holly Park Circle,,,,,94110,,2025-06-29 00:52:00.694626,2.0,1.8963566520677424,9q8ywmctcq2p,"37.7376856,-122.4185404"
-122.4185369,37.737616,215,Holly Park Circle,,,,,94110,,2025-06-29 00:52:01.024963,6.0,1.9234070667906638,9q8ywmct936z,"37.737616,-122.4185369"
-122.4185361,37.7375468,219,Holly Park Circle,,,,,94110,,2025-06-29 00:52:01.355300,3.0,1.541510369793758,9q8ywmct1ke7,"37.7375468,-122.4185361"
-122.4185361,37.7375468,217,Holly Park Circle,,,,,94110,,2025-06-29 00:52:01.685637,6.0,1.0436197778224257,9q8ywmct1ke7,"37.7375468,-122.4185361"
-122.4184973,37.7374045,231,Holly Park Circle,,,,,94110,,2025-06-29 00:52:02.015974,3.0,1.8626354155368379,9q8ywmcs6606,"37.7374045,-122.4184973"
-122.418494,37.7374734,225,Holly Park Circle,,,,,94110,,2025-06-29 00:52:02.346311,3.0,1.831577052070437,9q8ywmcsdqfv,"37.7374734,-122.418494"
-122.4185031,37.7373358,237,Holly Park Circle,,,,,94110,,2025-06-29 00:52:02.676648,6.0,2.352307290887591,9q8ywmcefjk0,"37.7373358,-122.4185031"
-122.4185979,37.7372579,243,Holly Park Circle,,,,,94110,,2025-06-29 00:52:03.006985,1.0,1.0809173019786857,9q8ywmc7rytr,"37.7372579,-122.4185979"
-122.4372022,37.7205764,548,London Street,,,,,94112,,2025-06-29 00:52:03.337322,1.0,2.709157701942073,9q8ytfgfq3hf,"37.7205764,-122.4372022"
-122.4366967,37.7203368,545,London Street,,,,,94112,,2025-06-29 00:52:03.667659,1.0,2.425839944862294,9q8ytfu2fhmv,"37.7203368,-122.4366967"
-122.4373356,37.7203997,554.0A,London Street,,,,,94112,,2025-06-29 00:52:03.997997,4.0,2.5593224755931705,9q8ytfgc721s,"37.7203997,-122.4373356"
-122.4372912,37.7204586,552.0A,London Street,,,,,94112,,2025-06-29 00:52:04.328334,4.0,2.0872535637084217,9q8ytfgcs74s,"37.7204586,-122.4372912"
-122.4369355,37.7209296,522,London Street,,,,,94112,,2025-06-29 00:52:04.658671,1.0,2.3645793859499697,9q8ytfuhkdgv,"37.7209296,-122.4369355"
-122.4363625,37.7209796,509,London Street,,,,,94112,,2025-06-29 00:52:04.989008,1.0,1.3256842871610042,9q8ytfus9upp,"37.7209796,-122.4363625"
-122.4363625,37.7209796,507,London Street,,,,,94112,,2025-06-29 00:52:05.319345,1.0,1.4074951936530107,9q8ytfus9upp,"37.7209796,-122.4363625"
-122.4363625,37.7209796,505,London Street,,,,,94112,,2025-06-29 00:52:05.649682,6.0,1.2052565981508518,9q8ytfus9upp,"37.7209796,-122.4363625"
-122.4366078,37.7204546,539,London Street,,,,,94112,,2025-06-29 00:52:05.980019,6.0,1.9603043817184804,9q8ytfu3s62h,"37.7204546,-122.4366078"
-122.4366522,37.7203957,543,London Street,,,,,94112,,2025-06-29 00:52:06.310356,6.0,2.279648662266822,9q8ytfu35prh,"37.7203957,-122.4366522"
